status_id,status_name,year,month,gini,hhi,n_munis,total_cases
7,not_located,2015,10,0.9606777321589408,0.0120394875026255,2478,345
7,not_located,2015,11,0.9619567647190319,0.0115853088424041,2478,343
7,not_located,2015,12,0.9645848093447418,0.013326992069974463,2478,311
7,not_located,2016,1,0.9588204277874524,0.012306959712974441,2478,349
7,not_located,2016,2,0.9638390087101756,0.01353202579438003,2478,346
7,not_located,2016,3,0.9592930321649458,0.012779230452898412,2478,359
7,not_located,2016,4,0.964344123019413,0.01835180055401662,2478,456
7,not_located,2016,5,0.9576841515831827,0.01216475842431301,2478,467
7,not_located,2016,6,0.9598700322494607,0.01916594521910516,2478,466
7,not_located,2016,7,0.9564367749102387,0.014369233273800687,2478,457
7,not_located,2016,8,0.9550451294042033,0.011860563756421198,2478,437
7,not_located,2016,9,0.9594627233369362,0.012232510991847065,2478,401
7,not_located,2016,10,0.9565322517478707,0.01188377930887144,2478,474
7,not_located,2016,11,0.9620632510401461,0.012868692435319433,2478,413
7,not_located,2016,12,0.9601723310118382,0.014316174230886384,2478,469
7,not_located,2017,1,0.9575393285473572,0.019187442289935363,2478,570
7,not_located,2017,2,0.9643173573064148,0.0192424952609289,2478,491
7,not_located,2017,3,0.9526357081986285,0.011523430049693275,2478,537
7,not_located,2017,4,0.9565712212423456,0.011672418146620657,2478,545
7,not_located,2017,5,0.9537770568706887,0.013458174924854155,2478,618
7,not_located,2017,6,0.9576932524611228,0.014088209304146485,2478,598
7,not_located,2017,7,0.9543665851533294,0.012873718747335738,2478,603
7,not_located,2017,8,0.9519456688948216,0.012783987142961502,2478,585
7,not_located,2017,9,0.9610122341207437,0.017069944851855787,2478,582
7,not_located,2017,10,0.9607595068110628,0.015565389108880183,2478,622
7,not_located,2017,11,0.9603768440588116,0.016552399969054048,2478,521
7,not_located,2017,12,0.9562702275070123,0.012183119302029213,2478,505
7,not_located,2018,1,0.955186788520122,0.01366073756646147,2478,594
7,not_located,2018,2,0.9485378806809535,0.01234153569483669,2478,562
7,not_located,2018,3,0.9444557360244605,0.008904310298897117,2478,548
7,not_located,2018,4,0.9609951604538187,0.015462128988419668,2478,526
7,not_located,2018,5,0.9528372917474117,0.013807874724864545,2478,581
7,not_located,2018,6,0.9537967261068676,0.013440778161024798,2478,543
7,not_located,2018,7,0.9531760402222571,0.011983155492714108,2478,571
7,not_located,2018,8,0.9566843211504674,0.013939964605678428,2478,571
7,not_located,2018,9,0.947607537158917,0.010714254830350427,2478,589
7,not_located,2018,10,0.9573229494175612,0.015280407663176654,2478,536
7,not_located,2018,11,0.9545553814746239,0.0112879661668589,2478,510
7,not_located,2018,12,0.9530725153131794,0.012241524767135551,2478,482
7,not_located,2019,1,0.9531433619105458,0.011273329159991088,2478,614
7,not_located,2019,2,0.953845510084526,0.012957088716676807,2478,569
7,not_located,2019,3,0.9520849284295703,0.01485846200618866,2478,623
7,not_located,2019,4,0.9553394795334593,0.013165620117624816,2478,634
7,not_located,2019,5,0.9470386155331321,0.010526220001865462,2478,663
7,not_located,2019,6,0.9524785142218557,0.010973916193696413,2478,728
7,not_located,2019,7,0.9496862714467964,0.011292978132026146,2478,713
7,not_located,2019,8,0.9488868160026815,0.012481710412374215,2478,732
7,not_located,2019,9,0.9506299789613031,0.010404813174372531,2478,717
7,not_located,2019,10,0.9552620093863033,0.012797805212620026,2478,675
7,not_located,2019,11,0.9483158503095572,0.009416351693069282,2478,641
7,not_located,2019,12,0.948010429386924,0.009668728167266894,2478,577
7,not_located,2020,1,0.9494441597002528,0.009869465608183707,2478,685
7,not_located,2020,2,0.945676401808007,0.009293194015046557,2478,663
7,not_located,2020,3,0.9480123309979895,0.01088022128076748,2478,676
7,not_located,2020,4,0.9470967408820516,0.009103379473749845,2478,594
7,not_located,2020,5,0.945724960295764,0.009833506763787721,2478,620
7,not_located,2020,6,0.9496899850467058,0.010809446547683432,2478,645
7,not_located,2020,7,0.9453905544407624,0.010437709728451025,2478,689
7,not_located,2020,8,0.9394577708030951,0.008404889343683566,2478,719
7,not_located,2020,9,0.9395306011620643,0.007919829147815008,2478,593
7,not_located,2020,10,0.9410381247450685,0.008138384655901132,2478,558
7,not_located,2020,11,0.946108221039242,0.008317305692186085,2478,559
7,not_located,2020,12,0.9448691014004527,0.00905871548486462,2478,529
7,not_located,2021,1,0.9384112101385813,0.008956864773976588,2478,658
7,not_located,2021,2,0.9427489687023587,0.010404610339506173,2478,576
7,not_located,2021,3,0.9441783345615329,0.01058504687319162,2478,644
7,not_located,2021,4,0.9474239179139758,0.011025564898060366,2478,589
7,not_located,2021,5,0.9453965985005397,0.010283604296704892,2478,664
7,not_located,2021,6,0.9406407546985813,0.010648542491804438,2478,629
7,not_located,2021,7,0.935182301347292,0.008962579080173474,2478,723
7,not_located,2021,8,0.9425903564948572,0.012175418743055035,2478,766
7,not_located,2021,9,0.9373129695163596,0.009559391657293756,2478,715
7,not_located,2021,10,0.932492142757573,0.010311319701466757,2478,689
7,not_located,2021,11,0.9401477983067066,0.008425523579282815,2478,647
7,not_located,2021,12,0.9341855386222286,0.008762655388952966,2478,612
7,not_located,2022,1,0.9433691181189652,0.009135941355784584,2478,664
7,not_located,2022,2,0.9415516865880063,0.008788107835726883,2478,630
7,not_located,2022,3,0.9458515057703409,0.01011214216266124,2478,639
7,not_located,2022,4,0.9381342601681586,0.007859210561913264,2478,666
7,not_located,2022,5,0.9391998155194283,0.008240816326530611,2478,700
7,not_located,2022,6,0.9376144480026383,0.008091061606744675,2478,651
7,not_located,2022,7,0.9333963328703248,0.007532355224496614,2478,638
7,not_located,2022,8,0.9409175574053035,0.011552115517412385,2478,731
7,not_located,2022,9,0.945243860255967,0.012959183673469389,2478,700
7,not_located,2022,10,0.9375324002073615,0.007679302646759334,2478,643
7,not_located,2022,11,0.9379787640215937,0.00894169744343648,2478,668
7,not_located,2022,12,0.9401642465566422,0.007951113420035396,2478,674
7,not_located,2023,1,0.9384079903147702,0.009592357351103706,2478,784
7,not_located,2023,2,0.9381324012895402,0.00989099556321619,2478,708
7,not_located,2023,3,0.9346274550899856,0.008771747759714822,2478,878
7,not_located,2023,4,0.9368942198406309,0.009091343531501662,2478,779
7,not_located,2023,5,0.9348125658149637,0.009212944618520343,2478,827
7,not_located,2023,6,0.9300676927518323,0.007685913360740836,2478,917
7,not_located,2023,7,0.9349311057667429,0.008805282916688284,2478,889
7,not_located,2023,8,0.9337156400531494,0.007551770848148511,2478,851
7,not_located,2023,9,0.930292771075732,0.0068060341451953955,2478,904
7,not_located,2023,10,0.931771581161486,0.007373748497718447,2478,914
7,not_located,2023,11,0.9258321991994565,0.0063032168316781234,2478,886
7,not_located,2023,12,0.9299366864144991,0.007231579846259638,2478,817
7,not_located,2024,1,0.9289022082853704,0.008345790782047837,2478,976
7,not_located,2024,2,0.9281982613488626,0.008239536957590056,2478,943
7,not_located,2024,3,0.9343729694606888,0.009036018680011703,2478,1026
7,not_located,2024,4,0.9339253613618022,0.010868629476584023,2478,1056
7,not_located,2024,5,0.9307801198204513,0.00909052680901934,2478,1154
7,not_located,2024,6,0.9325373502378571,0.008842421841581254,2478,1067
7,not_located,2024,7,0.9276532842662708,0.007882246316573862,2478,1083
7,not_located,2024,8,0.9348574599331259,0.009001913265306121,2478,1120
7,not_located,2024,9,0.9402363036557542,0.010336615800244451,2478,1133
7,not_located,2024,10,0.9368502498026969,0.010562318259154362,2478,1173
7,not_located,2024,11,0.9356116147680988,0.009228772309356408,2478,1075
7,not_located,2024,12,0.9360225809675982,0.010947072068224449,2478,1082
7,not_located,2025,1,0.9321001557895527,0.009597404002163332,2478,1075
7,not_located,2025,2,0.9367676936350229,0.009839941290130796,2478,928
7,not_located,2025,3,0.9341801764153999,0.010115064947706861,2478,1182
7,not_located,2025,4,0.9362412996747618,0.009108910891089108,2478,1010
7,not_located,2025,5,0.9369509309038182,0.009991381786842862,2478,1180
7,not_located,2025,6,0.9349888945733578,0.012985150315280473,2478,1169
7,not_located,2025,7,0.9340020652118841,0.013873937682590386,2478,1131
7,not_located,2025,8,0.9292361802161855,0.010661653760648503,2478,1202
7,not_located,2025,9,0.9373782829372725,0.010288628488182017,2478,1223
7,not_located,2025,10,0.9344663417823684,0.00947925012017305,2478,1185
7,not_located,2025,11,0.9360294919616954,0.008991153315477639,2478,1110
7,not_located,2025,12,0.9398812839371447,0.010803081399193282,2478,852
